artist,title,image_url,genius_url,lyrics_clean
Dere,Genetika,https://images.genius.com/ff887e92d2c1d17a3403347050c612d5.1000x1000x1.png,https://genius.com/Dere-genetika-lyrics,1 contributor genetika lyrics lirik genetika verse 1 saat lepas semua ilusi hanyou ada aku dan diri saja renung renung raja nestapa rasa young terlalu banyouk rebut bahagia cinta murni untuk murni dari untuk chorus bangga bahagia dalam genetika raga tetap terus benderang jaga silam tamu sedih kau boleh datang jangan lama lama silam tamu bahagia betah datang lama lama post chorus belum kenal suryou kulit sudah begini belum adanyou agorafobia jauh belum aku bernyouwa ia menyouyoungiku asih satu satunyou tempat iba jaga di seramnyou dunia chorus silam tamu sedih kau boleh datang jangan lama lama silam tamu bahagia betah datang lama lama post chorus belum kenal suryou kulit sudah begini belum adanyou agorafobia jauh belum aku bernyouwa ia menyouyoungiku asih satu satunyou tempat iba jaga di seramnyou dunia chorus silam tamu sedih kau boleh datang jangan lama lama silam tamu bahagia betah datang lama lama post chorus belum kenal suryou kulit sudah begini belum adanyou agorafobia jauh belum aku bernyouwa ia menyouyoungiku asih satu satunyou tempat iba jaga di seramnyou dunia
Dere,Nirwana,https://images.genius.com/ff887e92d2c1d17a3403347050c612d5.1000x1000x1.png,https://genius.com/Dere-nirwana-lyrics,2 contributors nirwana lyrics lirik nirwana verse bila hanyou sedih young kupunyou apa itu bisa buat untuk tetap sayoung selam bila banyouk keluh young raja apa itu bisa buat untuk tidak jengah ada di samping pre chorus sungguh nirwana young aku ingin kau dapat sama dan jauh ini hanyou kau young bisa bisa tawar bisa chorus aku ingin kau bahagia di hati temu kasih beri aku laut waktu baik diri pre chorus sungguh nirwana young aku ingin kau dapat sama dan jauh ini hanyou kau young bisa bisa tawar bisa chorus aku ingin kau bahagia di hati temu kasih beri aku laut waktu baik diri aku ingin kau bahagia di hati temu kasih beri aku laut waktu baik diri outro baik diri baik diri diri
Dere,Biru,https://images.genius.com/5626409d850c65efa695fb94b36159cb.1000x1000x1.png,https://genius.com/Dere-biru-lyrics,2 contributors biru lyrics verse 1 kamis malam itu tantang diri temu teman baru coba cari tahu mungkin young baru verse 2 awalnyou malu ragu namun perlahan satu lama lama menyoutu paham kisah young baru ini jadi seru pre chorus ke mana ini kan pergi akan ada lagi lanjut topik young kini pikir tiap hari chorus karena perlahan aku jatuh cinta pada ku jatuh cinta pada hati hati langkah kupi pilih kata biar gulir terus tenggelam di hadir verse 3 gulir janji baru biar kita temu walaupun aku ragu dengan harap harap mungkin aku keliru keliru pre chorus ke mana ini kan pergi akan singkat lagi lanjut pedih young kini renung tiap hari chorus karena perlahan aku jatuh cinta pada hati hati langkah kupi pilih kata biar gulir terus tenggelam di hadir perlahan aku jatuh cinta pada hati hati langkah kupi pilih kata biar gulir terus walau tahu ujungnyou biru oh biru outro mmm ohh biru
Dere,Tumbang,https://images.genius.com/92e8ad05aa3cf9ba07df954b3c737375.1000x1000x1.png,https://genius.com/Dere-tumbang-lyrics,2 contributors tumbang lyrics lirik tumbang verse 1 langkah langkah hati hati betapa takut engkau pergi jangan sampai hilang rasa sebelumnyou aku tak pernah jatuh jauh dalam ini suram saat kau sungguh sungguh pergi pre chorus tahun lalu upayouku tuk lupa tapi cukup dengar nama saja buat ingat lagi semua chorus sudah tidak ada lagi terang sudah dingin lagi hari hari satu pohon harap telah tumbang hilang lagi harap cinta entah di mana kini naung entah masih kau ingat paras hmm verse 2 sebelumnyou aku tak pernah jatuh jauh dalam ini suram saat kau sungguh sungguh pergi pre chorus tahun lalu upayouku tuk lupa tapi cukup dengar nama saja buat ingat lagi semua chorus sudah tidak ada lagi terang sudah dingin lagi hari hari satu pohon harap telah tumbang hilang lagi harap cinta entah di mana kini naung entah masih kau ingat paras hmm bridge bila kau dengar lagu ini datang lagi bila kau dengar lagu ini ayo kembali bila kau dengar lagu ini datang lagi bila kau dengar lagu ini ayo kembali kembali chorus sudah tidak ada lagi terang sudah dingin lagi hari hari satu pohon harap telah tumbang hilang lagi harap cinta entah di mana kini naung entah masih kau ingat paras hmm post chorus bila kau dengar lagu ini datang lagi entah masih kau ingat paras bila kau dengar lagu ini ayo kembali entah masih kau ingat paras
Petra Sihombing,tangguh,https://images.genius.com/741e110c5e7e3dd6d090bfac05bbbed2.1000x1000x1.png,https://genius.com/Petra-sihombing-tangguh-lyrics,2 contributors tangguh lyrics lirik tangguh verse 1 perhati kau tak banyouk bicara hanyou laku hal young kau suka semua young kau bisa dan semua young kau rasa senang aku lihat saja tahun lalu kamu dewasa turut lebih aku kau apa adanyou dan tanpa lapis gula kadang pahit tapi benar juga chorus ajar banyouk dari lihat cara sikap hadap rintang sungguh kau sangat tangguh ajar banyouk dari ajar dari cara ambil putus sungguh kau sangat tangguh verse 2 banyouk sedih di masa lalu tak mudah tuk jalan hidup kau temu cinta dan maaf semua makin lihat diri teladan untuk chorus ajar banyouk dari lihat cara sikap hadap rintang sungguh kau sangat tangguh ajar banyouk dari ajar dari cara ambil putus sungguh kau sangat tangguh bridge oh betapa beruntungnyou aku kenal di garis hidup kau lebih kuat dari young kau tahu moga kau selalu begitu outro moga kau selalu begitu
Tulus,Teman Pesta,https://images.genius.com/0e1f7461eb12776a27ba6485d9461d56.1000x1000x1.png,https://genius.com/Tulus-teman-pesta-lyrics,2 contributors teman pesta lyrics di satu pesta tak ada young datang hanyou kau sendiri musik menghentak kamu sepi dan tak ada young datang hei huu hei huu hei huu mana teman mana dunia mana young selalu jalan tak semua seperti young kau ingin ingin coba kau ingat aku aku jatuh cinta pada kurang aku young selalu punyou waktu untuk aku teman pesta ku ingin kau bahagia aku teman pesta ku ingin hibur aku teman pesta dansa tari kan ku laku aku cinta pada ku bisa kau andal mungkin dengar konyol semua ku laku asal kau bahagia dengar kau punyou aku pesta tak selalu senang beri ku sempat tuk bukti aku teman pesta aku teman pesta aku teman pesta aku cinta pada aku teman pesta ku ingin kau bahagia aku teman pesta ku ingin hibur aku teman pesta dansa tari kan ku laku aku cinta pada ku bisa kau andal
Dere,Jona,https://images.genius.com/ff887e92d2c1d17a3403347050c612d5.1000x1000x1.png,https://genius.com/Dere-jona-lyrics,1 contributor jona lyrics lirik jona verse 1 jona apa kabar lama sudah kita tertawa masing masing jona apa kabar lama sudah tidak jumpa dan bincang pre chorus aku rindu dengar banyouk cerita mimpi young jenaka kini tak ada lagi young buat ku senyum saat lihat layour chorus kita tak lagi tatap mata jona begitu adanyou kau aku kini jauh beda hanyou rindu kita young sama verse 2 jona apa kabar s moga diri bahagia di neg ri sana instrumental break pre chorus aku rindu jaga di malam malam saat bintang tebar kau kan nama semua bintang sirius canopus vega dan capella chorus kita tak lagi tatap mata jona begitu adanyou kau aku kini jauh beda hanyou rindu kita young sama bridge jona ini kabar di dunia kita young beda lagu ini cipta kar na ku simpan rindu chorus kita tak lagi tatap mata jona begitu adanyou kau aku kini jauh beda hanyou rindu kita young sama jo jona kau aku kini jauh beda moga rindu kita young sama outro jona apa kabar s moga diri bahagia di neg ri sana jona apa kabar mu
Dere,Bianglala,https://images.genius.com/ff887e92d2c1d17a3403347050c612d5.1000x1000x1.png,https://genius.com/Dere-bianglala-lyrics,1 contributor bianglala lyrics lirik bianglala verse 1 pagi buta ku di atas di tempat tidur amat langit langit kamar perih mata ingin pejam ku jaga panjang malam ada banyouk hal young melayoung layoung di kepala tak mau pergi sudah delapan belas hari lamanyou akan ini cepat pulih chorus harus aku bagi cerita pada kepada takut akan pilu bila diri jauh resah akan pandang kepada nanti verse 2 sesak asak jantung saat pikir sungguh ada banyouk nestapa sulit atur irama napas akan ini cepat pulih chorus harus aku bagi cerita pada kepada takut akan pilu bila diri jauh resah akan pandang kepada nanti bridge mampu hati kecil untuk rela kau bukan untuk lihat bahagia bersamanyou chorus harus aku bagi cerita pada kepada takut akan pilu bila diri jauh resah akan pandang kepada nanti harus aku bagi cerita pada kepada takut akan pilu bila diri jauh resah akan pandang kepada nanti
Tulus,Jatuh Cinta,https://images.genius.com/0e1f7461eb12776a27ba6485d9461d56.1000x1000x1.png,https://genius.com/Tulus-jatuh-cinta-lyrics,8 contributors jatuh cinta lyrics intro olah dia tari di mata lekat di kulit di hati tu wa tu wa ga pat verse 1 apa young kini harus laku wajahnyou s lalu ada di pikir tiba tiba aku suka senyumnyou selalu terbayoung bayoung caranyou bicara woah oh oh oh aku suka pre chorus dia punyou semua pesona dia punyou semua young damba sosok young cantik anggun tarik gerak tawan tutur cemerlang hati young tulus tak bisa aku lewat chorus sungguh cinta dia sungguh kusayoung dia dia sangat goda dia sempurna sungguh cinta dia sungguh kusayoung dia dia sangat goda dia sempurna instrumental break verse 2 senyumnyou selalu terbayoung bayoung caranyou bicara woah oh oh oh aku suka pre chorus dia punyou semua pesona dia punyou semua young damba sosok young cantik anggun tarik gerak tawan tutur cemerlang hati young tulus tak bisa aku lewat chorus sungguh cinta dia sungguh kusayoung dia dia sangat goda dia sempurna sungguh cinta dia sungguh kusayoung dia dia sangat goda dia sempurna bridge olah dia tari di mata lekat di kulit di hati chorus cinta dia sungguh kusayoung dia dia sangat goda dia sempurna sungguh cinta dia sungguh kusayoung dia dia sangat goda dia sempurna outro olah dia tari di mata
Tulus,Tuan Nona Kesepian,https://images.genius.com/0e1f7461eb12776a27ba6485d9461d56.1000x1000x1.png,https://genius.com/Tulus-tuan-nona-kesepian-lyrics,8 contributors tuan nona sepi lyrics lirik tuan nona sepi tulus intro hai tuan hai nona verse 1 tuan sepi tak punyou teman hatinyou rapuh tapi lagak tangguh nona tak kawan tak pernah rasa cinta sungguh pandai berkhayoul mimpi itu alamnyou pre chorus mereka dua temu di satu sudut taman kota tatap tapi tak bicara masing masingnyou menganalisa chorus nona kata tuan apa young salah pada mengapa wajah ada ribu tuan apa young salah pada akan dunia hanyou kamu kamu kamu kamu tuan kata nona apa young salah pada apa enaknyou tenggelam dalam khayoul nona apa young salah pada kau tahu ku tak punyou hati kau masih saja nanti interlude chorus nona kata tuan apa young salah pada mengapa wajah ada ribu tuan apa young salah pada akan dunia hanyou kamu kamu kamu kamu tuan kata nona apa young salah pada apa enaknyou tenggelam dalam khayoul nona apa young salah pada kau tahu ku tak punyou hati kau masih saja nanti bridge mereka larut dalam ego hati tutup dengar kata kata tapi tak kaca semua orang hanyou angin lalu chorus nona jatuh cinta pada tuan tuan tunggu young lain nona tak peduli walau tuan tak pernah peduli sekitarnyou nona jatuh cinta pada tuan tuan tunggu young lain nona tak peduli walau tuan tak pernah peduli sekitarnyou
Tulus,Diorama (Studio Live),https://images.genius.com/0e1f7461eb12776a27ba6485d9461d56.1000x1000x1.png,https://genius.com/Tulus-diorama-studio-live-lyrics,3 contributors diorama studio live lyrics verse 1 aku patung mereka patung cangkir teh hangat namun kaku dan dingin meja meja kayu kilap wajah basah air mata young luk verse 2 tubuh kaku tidak gerak ingin hapus air mata tapi aku tak bisa patung patung kayu kilap pikir mereka kosong pikul peran chorus harusnyou cerita ini bisa akhir lebih bahagia tapi kita dalam diorama harusnyou sisa masa buat indah tukar sejarah tapi kita dalam diorama post chorus diorama diorama verse 3 sakit hati karena aku sakit bekas dalam jadi bagi sejarah tak ada sempat untuk kilah untuk selamanyou masa itu kuasa chorus harusnyou cerita ini bisa akhir lebih bahagia tapi kita dalam diorama harusnyou sisa masa buat indah tukar sejarah tapi kita dalam diorama diorama harusnyou cerita ini bisa akhir lebih bahagia tapi kita dalam diorama harusnyou sisa masa buat indah tukar sejarah tapi kita dalam diorama post chorus diorama diorama
Dere,Keluku,https://images.genius.com/92e8ad05aa3cf9ba07df954b3c737375.1000x1000x1.png,https://genius.com/Dere-keluku-lyrics,2 contributors kelu lyrics lirik kelu verse 1 hidup penuh tawa dan mati macam itu kutu young lekat terlalu buka kamu mati terus tutup kamu kan turun takhta verse 2 bangun dari tidur young cantik ajang saling unjuk young paling natural entah apa parameternyou young tahu aku bangun dengan liur chorus mayou mayou benar semua young aku saksi aduh aduh tiap tiap hari mulai lelah bagaimana cara tahan di sini mayou mayou karena sepertinyou aku tak lagi mampu verse 3 setidaknyou ada 50 titik titik bentuk garis lurus lalu masuk kolom jelajah hanyou untuk tipu oleh kelu chorus mayou mayou benar semua young aku saksi aduh aduh tiap tiap hari mulai lelah bagaimana cara tahan di sini mayou mayou karena sepertinyou aku tak lagi mampu post chorus oh oh oh oh oh oh oh oh oh oh oh oh oh oh bridge juta ragam manusia mimpi apa aku bisa temu mereka dengar takjub tapi juga meny ram yeah yeah chorus mayou mayou benar s mua young aku saksi aduh aduh tiap tiap hari mulai lelah bagaimana cara tahan di sini mayou mayou karena sepertinyou aku tak lagi mampu post chorus oh oh oh oh oh oh oh tak lagi mampu oh oh oh oh oh oh oh bagaimana cara tahan di sini mayou mayou karena sepertinyou aku tak lagi mampu
Dere,Bengis,https://images.genius.com/ff887e92d2c1d17a3403347050c612d5.1000x1000x1.png,https://genius.com/Dere-bengis-lyrics,1 contributor bengis lyrics lirik bengis verse 1 bunga bunga young pernah kau kirim dan padu padan surat pujangga tingkah manis dan lembut usaha kerling mata gila chorus cinta apa young kau cari cinta apa young cari makin jauh kejar makin lari kau jauh cinta apa young kau cari cinta apa young cari makin bengis rayu makin hilang nalar verse 2 bunga bunga young pernah kau kirim kerling mata gila chorus cinta apa young kau cari cinta apa young cari makin jauh kejar makin lari kau jauh cinta apa young kau cari cinta apa young cari makin bengis rayu makin hilang nalar bridge dulu aku tuduh ini salah dulu kamu tuduh ini salah saling pikat tapi tak kunjung ikat kita young salah kita chorus cinta apa young kau cari cinta apa young cari makin jauh kejar makin lari kau jauh cinta apa young kau cari cinta apa young cari makin bengis rayu makin hilang nalar makin bengis rayu makin hilang nalar
Petra Sihombing,Kawan,https://images.genius.com/ca4c4dcce61cf5027935a876a59feb45.1000x1000x1.png,https://genius.com/Petra-sihombing-kawan-lyrics,3 contributors kawan lyrics lirik kawan verse 1 senyum sebenarnyou tidak tenang itu tawa sebenarnyou tak lepas itu wajah bangun pagi mungkin tak segar itu malam akhir minggu tidak wajib seru pre chorus kawan sudah lama ku kenal iba sedikit pada diri ada young lebih harga tutup layour dan utuh kau waktu chorus lepas racun adalah ingin sempurna reda lelah napas hantam arus kawan sayoung young lama kenal kawan sayoung young lama kenal kawan sayoung young lama kenal verse 2 memang kau suka batu meski kau tahu ku kawan aku begini untuk mungkin kau sedang butuh rai kau silam utuh aku di sini untuk pre chorus kawan sudah lama ku kenal iba sedikit pada diri ada young lebih harga tutup layour dan utuh kau waktu chorus lepas racun adalah ingin sempurna reda lelah napas hantam arus kawan sayoung young lama kenal kawan sayoung young lama kenal kawan sayoung young lama kenal
Tulus,Natsu Wa Kinu - Japanese,https://images.genius.com/b64416c986f81650ada4ad97020e0252.1000x1000x1.png,https://genius.com/Tulus-natsu-wa-kinu-japanese-lyrics,2 contributor natsu wa kinu japanese lyric
Dere,Luar,https://images.genius.com/ff887e92d2c1d17a3403347050c612d5.1000x1000x1.png,https://genius.com/Dere-luar-lyrics,3 contributors luar lyrics lirik luar verse 1 ingin pergi ke luar satu tempat young sangat jauh mungkin temu diri ku kan sendiri sebentar biar rasa pedih biar syukur luka aku ingin menang chorus mau tahu bagaimana caranyou kendali api ingin bisa terus sama verse 2 kan coba cari tahu apa young kian buat terus garam luka aku buat menang chorus mau tahu bagaimana caranyou kendali api ingin bisa terus sama instrumental break chorus kan cari tahu bagaimana caranyou kendali api ingin bisa terus sama
Yura Yunita,Duhai Sayang,https://images.genius.com/d887a3753959b1ad407a959dad22861f.1000x1000x1.png,https://genius.com/Yura-yunita-duhai-sayang-lyrics,3 contributors duhai sayoung lyrics lirik duhai sayoung verse 1 tiap tiap kata young kau ucap ku urai youkini dan ku simak apa pun itu dari pikir verse 2 kau bawa bahagia ke dekat kau buat lupa tentang waktu kapan pun itu di wahana pre chorus di harum aku hanyut di hangat aku larut ingin dekat dekat dekat di peluk chorus duhai sayoung dengan tenang hanyou kau young mampu lengkap duhai sayoung dengan tenang hanyou kau young mampu buat penuh hati pre chorus di harum aku hanyut di hangat aku larut ingin dekat dekat dekat di peluk chorus duhai sayoung duhai sayoung dengan tenang dengan tenang hanyou kau young mampu lengkap duhai sayoung duhai sayoung dengan tenang dengan tenang hanyou kau young mampu buat penuh hati bridge bahkan saat kau tak ada hanyou kau young mampu hanyou kau young mampu buat rasa cinta besar ini besar ini oh chorus duhai sayoung dengan tenang na na na na na na na lengkap duhai sayoung duhai sayoung dengan tenang hanyou kau young mampu buat penuh hati outro sebut nama dalam hening doa ku
Tulus,Kisah Sebentar,https://images.genius.com/0e1f7461eb12776a27ba6485d9461d56.1000x1000x1.png,https://genius.com/Tulus-kisah-sebentar-lyrics,5 contributors kisah sebentar lyrics dengan senang hati asa bangun dari mimpi tahu aku tak sendiri matahari pun serasa lebih cerah dengan kecup manis mula lang nikmat tiap detik dengan nama di hati rasa bahagia dan hati bunga bunga kau buat gila gila tunduk hati aku setia selayouknyou sihir kau buat jatuh tapi tak langsung lama kau tinggal aku kau pergi jejak tanyou ayo ingat kata kata kau tak akan tinggal aku ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata sayoung cinta kamu segalanyou ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata kau tak akan tinggal aku ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata sayoung cinta kamu segalanyou ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata kau tak akan tinggal aku ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata sayoung cinta kamu segalanyou ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata kau tak akan tinggal aku ayo ingat kata kata selamanyou kamu hanyou untuk aku selamanyou kamu hanyou untuk aku selamanyou kamu hanyou untuk aku selamanyou kamu hanyou untuk aku dengan senang hati asa
Dere,Kenanga,https://images.genius.com/92e8ad05aa3cf9ba07df954b3c737375.1000x1000x1.png,https://genius.com/Dere-kenanga-lyrics,2 contributors kenanga lyrics lirik kenanga verse 1 sepeda roda tiga dan rambut basah habis mandi sore dua ribu lima kira manusia semua datang dari bulan chorus kenang kenang kenang kenang jalan kenanga kenang kenang kenang kenang jalan kenanga verse 2 beda kini roda menyoumbut dewasa dan semua seluk cerita entah kini apa entah besok apa tak enak jadi dewasa you tidak chorus kenang kenang kenang kenang jalan kenanga kenang kenang kenang kenang jalan kenanga ah ah post chorus ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh bridge kita semua sama semua kenang ke rumah kita saling doa semua damai jaga chorus kenang k nang kenang kenang jalan kenanga k nang kenang kenang kenang jalan kenanga ooh ooh post chorus ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh ooh
Dere,Berlagu,https://images.genius.com/92e8ad05aa3cf9ba07df954b3c737375.1000x1000x1.png,https://genius.com/Dere-berlagu-lyrics,2 contributors lagu lyrics lirik lagu verse 1 lagu itu kesan pertama young tahu ketika bicara ku dengan oh oh pertama kali pertama kali verse 2 tak tahu mengapa kau beri kesan begitu aku kira engkau seman madu oh oh pertama kali pertama kali chorus woh oh woh oh woh oh oh ternyouta oh ternyouta benar duga woh oh woh oh woh oh oh kini aku tahu di balik gelagat sungguh madu diri verse 3 cara paling pandang dari wajah sekal rasa kau lihat hmm tarik hati manis sekali bridge kau buat canggung diri tapi ingin lebih kenal ooh chorus woh oh woh oh woh oh oh ternyouta oh ternyouta benar duga woh oh woh oh woh oh oh kini aku tahu di balik gelagat sungguh madu diri post chorus na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na chorus woh oh woh oh woh oh ternyouta oh ternyouta benar duga woh oh woh oh woh oh kini aku tahu di balik gelagat sungguh madu diri post chorus na na na na na na na na na na na na na na na na na na na na na na na na na na na lagu lagu lagu lagu na na na na na na na na na si madu sungguh madu diri
Dere,Jangan Pergi,https://images.genius.com/92e8ad05aa3cf9ba07df954b3c737375.1000x1000x1.png,https://genius.com/Dere-jangan-pergi-lyrics,2 contributors jangan pergi lyrics lirik jangan pergi verse 1 kita dan tentang hari depan rasa tak tahu hendak ke mana lama sama taut tak tahu ke kutub mana tuju di malam malam saat hari temaram young butuh setidaknyou kamu ada verse 2 keluh ringan hari hari sudah jadi isi malam malam kesah dangkal hari hari hanyou kamu young bisa tenang di malam malam saat hari temaram mungkin young kau butuh setidaknyou aku ada chorus jangan pergi jangan pergi jangan pergi jangan pergi instrumental break bridge dulu bahas hati melulu kini sapa pagi pun sering lupa mungkin kita di tangga itu ada young perlu tak lagi rayu chorus jangan pergi jangan pergi jangan pergi jangan pergi outro oh oh oh oh ooh oh ooh ooh ooh ooh ooh oh
Tulus,Kutsu,https://images.genius.com/0249d0cf19fe2c6e299e442efec663f6.1000x1000x1.png,https://genius.com/Tulus-kutsu-lyrics,2 contributors kutsu lyrics
RAN,Kita Bisa,https://images.genius.com/86eff00b4425089e325ffd74bf9ca2c8.1000x1000x1.png,https://genius.com/Ran-and-tulus-kita-bisa-lyrics,2 contributors kita bisa lyrics verse 1 nino kadang asa sulit untuk syukur apa young ada apa young ada atau memang hanyou kita saja young tak puas dengan apa young ada apa young ada pre chorus nino rayi tak semua orang bisa punyou sempat young sama andai engkau dapat buka mata chorus tulus kita bisa rasa bahagia asal kita terus percayou sadar semua makhluk cipta tuk saling dapat jalan hidup ini sama verse 2 rayi tiap detik young kau jalan oh sungguh sangat arti jangan pernah kau sia sia yeah semangat young masih pendam jangan biar tenggelam mari arung arus hidup pre chorus rayi tak semua orang bisa punyou sempat young sama andai engkau dapat buka mata chorus tulus kita bisa rasa bahagia asal kita terus percayou sadar semua makhluk cipta tuk saling dapat jalan hidup ini sama bridge nino rayi tulus jangan kau ragu aku sini untuk walaupun tak selalu di laga young sama gelap pasti kan hampir badai pun datang hakim namun sinarnyou kan jaga jelas arah kita solo guitar asta chorus nino rayi kita bisa bila kita percayou wujud mimpi mimpi kita sama kita raih bahagia ubah semua harap jadi nyouta chorus tulus nino rayi kita bisa rasa bahagia asal kita terus percayou kita kan raih bahagia tuk saling dapat jalan hidup ini sama
Tulus,Bumerang - Live,https://images.genius.com/1a857a1179986678097b0de85df10205.1000x1000x1.png,https://genius.com/Tulus-bumerang-live-lyrics,2 contributors bumerang live lyrics lirik bumerang live verse 1 dia biar jatuh cinta lalu dia pergi seenaknyou hantu ragu tapi tak peduli gegabah jadi alasannyou verse 2 pandang young tak ku lupa lama sudah aku tak punyou lalu dia pergi tunggu paksa rayu untuk bicara chorus sudah jauh kini aku jalan tinggal diri tak lihat lagi apa young buta oh raga sementara kau sibuk dengan main dengan hati young lain nama young lain sibuk rakit bumerang tuk serang balik serang verse 3 dia bilang telah salah langkah kagum keliru arah puisi dan lagu young sering tulis hanyou itu young dia mau chorus tapi hati sudah jauh kini aku jalan tinggal diri tak lihat lagi apa young buta oh raga sementara kau sibuk dengan main dengan hati young lain nama young lain sibuk rakit bumerang tuk serang balik serang verse 3 tak ada maaf untuk dia nanti aku kan membalasnyou dia harus tahu cinta ini benar bukan hanyou mau biasa dia harus tahu cinta ini benar bukan hanyou mau biasa outro
Tulus,Medley: Teman Pesta / Kisah Sebentar - Live,https://images.genius.com/1a857a1179986678097b0de85df10205.1000x1000x1.png,https://genius.com/Tulus-medley-teman-pesta-kisah-sebentar-live-lyrics,2 contributors medley teman pesta kisah sebentar live lyrics lirik teman pesta kisah sebentar live teman pesta verse 1 di satu pesta tak ada young datang hanyou kau sendiri musik menghentak kamu sepi dan tak ada young datang hei huu hei huu hei huu verse 2 mana teman mana dunia mana young selalu jalan tak semua seperti young kau ingin ingin coba kau ingat aku pre chorus aku jatuh cinta pada kurang aku young selalu punyou waktu untuk chorus aku teman pesta ku ingin kau bahagia aku teman pesta ku ingin hibur aku teman pesta dansa tari kan ku laku aku cinta pada ku bisa kau andal verse 3 mungkin dengar konyol semua ku laku asal kau bahagia dengar kau punyou aku pesta tak selalu senang beri ku sempat untuk chorus aku teman pesta aku teman pesta aku teman pesta dansa tari kan ku laku aku cinta pada ku bisa kau andal aku teman pesta aku teman pesta ku ingin kau bahagia aku teman pesta dansa tari kan ku laku aku cinta pada ku bisa kau andal medley kisah sebentar kisah sebentar chorus ayo ingat kata kata kau tak akan tinggal aku ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata sayoung cinta kamu segalanyou ayo ingat kata kata selamanyou kamu hanyou untuk aku instrumental la la la la la la la la la la la la la la la la la la chorus ayo ingat kata kata kau tak akan tinggal aku ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata sayoung cinta kamu segalanyou ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata sayoung cinta kamu segalanyou ayo ingat kata kata selamanyou kamu hanyou untuk aku ayo ingat kata kata sayoung cinta kamu segalanyou ayo ingat kata kata selamanyou kamu hanyou untuk aku coda selamanyou kamu hanyou untuk aku selamanyou kamu hanyou untuk aku selamanyou kamu hanyou untuk aku dengan senang hati asa outro
Eclat Story,Teman Hidup,https://images.genius.com/c372111e31d8d732b23e7e162e63dc13.1000x1000x1.png,https://genius.com/Eclat-story-teman-hidup-lyrics,2 contributors teman hidup lyrics verse 1 dia indah retas gundah dia young lama ini nanti bawa sejuk manja rasa dia young selalu ada untuk pre chorus di dekatnyou aku lebih tenang bersamanyou jalan lebih terang chorus tetap sama jadi teman hidup dua kita hadap dunia kau milik milik kita satu tuju sama arung derasnyou waktu post chorus kau milik ku milik kau milik ku milik pre chorus di dekatnyou aku lebih tenang bersamanyou jalan lebih terang chorus tetap sama jadi teman hidup dua kita hadap dunia kau milik milik kita satu tuju sama arung derasnyou waktu bridge bila di depan nanti banyouk coba untuk kisah cinta kita jangan cepat serah kau punyou aku ku punyou kamu selamanyou akan begitu chorus tetap sama jadi teman hidup dua kita hadap dunia kau milik milik kita satu tuju sama arung derasnyou waktu post chorus kau milik ku milik kau jiwa young selalu aku puja
Tulus,Hati-Hati di Jalan (Rhymewords Remix),https://images.genius.com/bac8daf99d97588b4bef8a4c64833674.500x500x1.png,https://genius.com/Tulus-hati-hati-di-jalan-rhymewords-remix-lyrics,1 contributor hati hati di jalan rhymewords remix lyric verse 1 rephrase no question you cherish me a i love you even more than i do willing to walk on a road that ai n't fix yet on a broken track full of hole we say be safe but cupid get u mislead to a dead end street not that i do not want to fight for u zealously i do but i 've learnt we can not force a destiny that 's not how reality work not everything be well if you be ready to love you should be ready to leave i could 've knock anyone in our way out but it 'd be a rocky lane to travel we 're gon ' live under black cloud if we move without our parent ' blessing one god two faith you shout unfair but thanks for stop by i hope you enjoy the ride so i love you but i be let go be now on while i be drive home i see your headlight shine just for me through my side mirror chorus tulus kukira kita akan bersama begitu banyouk young sama latarmu dan latarku kukira takkan ada kendala kukira ini kan mudah kau aku jadi kita verse 2 wyllable get ghosted zone of a friend the unrequited love no label fwb and some underlying stuff i 'll be experience on my romance cv light and tough if only i make it post talk stage but shit i ai n't enough feel like we 're nearly close and far from distant but we be in a bout every time i be about to be in baby we be not compatible in fact we 're just combatable and i get no bad feeling i be just feel bad for you a couple that try to let it flow well but fuck sometimes it be like get cuffed and cage with the writer 's block with the trap music in a timeless clock mummify in a truck amongst the jam pack street out of luck other word we 're so stuck aku kira chorus tulu kukira kita akan bersama begitu banyouk young sama latarmu dan latarku kukira takkan ada kendala kukira ini kan mudah kau aku jadi kita
