artist,title,lyrics_clean,image_url,genius_url
Lomba Sihir,Seragam Ketat,hindia rayhan noor natasha udu biasa lihat tawur biasa kolek iur biasa lihat leceh biasa seragam biasa lihat ada biasa mimpi patah biasa banding banding biasa tonton hindia udu buai atur tak alas paksa sama makin beranta hindia rayhan udu biasa gagah gagah biasa gencet gencet biasa kebut kebut biasa mahal mahal pre udu hindia tak heran aku jadi setan biasa gilir bagai bukti tak heran aku jadi segan tegur omong yang rendah minta kejar harga kalau punya titit harus gede gede didik tuk kejar setor biasa lihat hal salah s bagai waris hindia udu buai atur tak alas paksa sama makin beranta ku cetak rapuh oleh yayasan ku cetak angkuh di sekolah hei rayhan kita bagi ugal ugalan suruh pelan p lan kata persetan kita bagi ugal ugalan suruh pelan p lan kata persetan kita bagi ugal ugalan suruh pelan pelan kata persetan hindia udu buai atur tak alas paksa sama makin beranta ku cetak rapuh oleh yayasan ku cetak angkuh di sekolah hei outro hindia udu hei,https://images.genius.com/c813e9fa379b83d6ea9a41a57a8cd4ca.1000x1000x1.png,https://genius.com/Lomba-sihir-seragam-ketat-lyrics
Hindia,"Apa Kabar, Ayah?",spoken word raynaldi prakoso sejak kau pergi semua asa beda rumah yang dulu ramai jadi sepi berat sekali rasa ingat kau sudah tak di sini tinggal oleh orang yang jadi panutan pertama di dunia ini baik atau buruk yang kau laku dan yang kau ajar pada akan jadi ajar untuk jadi orang yang akan kau bangga suatu hari nanti sekarang mau tidak mau aku harus ganti beberapa hal posisi di rumah itu pun berkat bantu yang telah ajar bagai hal tapi masih banyak sekali yang belum kau ajar seringkali aku masih butuh bantu tapi pada akhir aku harus usaha sendiri tolak pergi sangat siksa tapi terima pun sangat sakit seringkali aku harus canda atas pergi di d pan yang lain agar aku tidak lihat sedih atas kep rgianmu tidak tahu engkau di sana sudah tidak derita lagi dan bisa konsumsi makan manis dengan bebas sudah cukup buat diri senang mungkin suatu hari nanti kita akan temu lagi buat kamu cangkir kopi seperti biasa tukar cerita debat dan pamer aku telah hasil jadi orang yang pantas kau bangga dengan cara sendiri berkat bantu,https://images.genius.com/d16ab978dc13fbebf1708f5866ca8b24.1000x1000x1.png,https://genius.com/Hindia-apa-kabar-ayah-lyrics
Lomba Sihir,Satu Jam Terpanjang,rayhan noor natasha udu hindia jujur ku hanya harap ini akhir dengan cepat dalam hidup siksa ku ulang kali pikir balap dalam hidup pre rayhan noor ingin ku semua jalan bagaimana mesti mesti kini semua di luar kendali rayhan noor tunggu satu per satu berita di tengah ribu suara jangan canda kali ini saja batin gulat mati rasa dan apa pun hasil terima walau ku tak siap tunggu datang satu harap oh atau kabar kejut rayhan noor natasha udu hindia sekarang yang lain tak lagi penting sudah usaha semua yang bisa dalam hidup makin lama makin paham bahwa yang jadi biar jadi dalam hidup pre natasha udu rayhan noor ingin ku semua jalan bagaimana mesti mesti kini semua di luar kendali m ski kini semua tak di tangan outro rayhan noor tunggu satu per satu b rita di tengah ribu suara jangan canda kali ini saja batin gulat mati rasa dan apa pun hasil terima walau ku tak siap tunggu datang satu harap oh oh oh oh oh oh oh oh oh,https://images.genius.com/770c94ddffdf3f474448c19c60b9c99b.1000x1000x1.png,https://genius.com/Lomba-sihir-satu-jam-terpanjang-lyrics
Maria Catarina Sumarsih,(kamis),intro dan tidak akan ada orang yang rela anak yang cinta tembak atau bunuh spoken word wawan itu anak yang senang hobi baca dia di kamar mandi pun selalu baca koran atau bawa komik atau buku kalau hari sabtu hari minggu kami masak sama sama pada saat makan sama itu jam berapa pun makan malam sama kami cerita tentang hari dari bicara yang sederhana kami bicara masalah politik karena pada tahun masalah politik indonesia makin panas telah bicara sampai kepada masalah politik selalu tutup dengan besok dimasakin apa karena pada tahun itu demonstrasi dan hari ke hari makin besar tahun jadi tragedi manusia yang sudah selidik oleh komnas ham yaitu dalam berkas trag di tembak mahasiswa peristiwa s manggi semanggi trisakti kemudian berkas rusuh mei dan berkas hilang paksa atau culi aktivis pro demokrasi wawan mahasiswa atma jaya juga aktif di masyarakat dengan ikut anggota tim rawan untuk manusia advokasi korban mei bagai anggota tim rawan manusia tiap wawan datang ke rumah sakit yang minta adalah obat obat untuk teman teman yang demonstrasi dan turut saksi pada tanggal november hari jumat itu jam pagi sama enam orang teman wawan menetralisir gas air mata di depan kampus atma jaya dengan semprot air hidran sekitar jam sore aparat masuk ke atma jaya ada korban yang jatuh wawan ngasih tahu pak itu ada korban boleh tolong atau tidak tentara itu kata boleh sila kemudian wawan keluar bendera putih lambai lambai tetapi pada saat wawan akan angkat korban justru wawan tembak banyak orang kata dari pagi wawan guna id card tim rawan untuk manusia dan wawan autopsi oleh dr budi sampurno wawan tinggal dunia karena tembak dengan peluru tajam standar militer di dada belah kiri kena jantung dan paru dan turut saksi juga bahwa wawan tembak oleh aparat di halaman kampus ketika sedang tolong orang korban yang juga tembak oleh aparat telah wawan tinggal dunia hari jumat november wawan tembak hari sabtu wawan makam pulang dari makam ada wartawan tiga begitu di rumah sunyi kemudian saya bilang saya akan henti kerja saya tidak sanggup untuk temu dengan orang saya sangat cinta wawan kami keluarga cinta wawan tapi duka cita saya transformasi pada cinta hadap sama dengan juang agar kasus kasus langgar ham berat yang jadi di indonesia ini dipertanggungjawabkan sesuai dengan undang undang yang laku yaitu undang undang nomor tahun tentang adil ham untuk wujud agenda reformasi yang tiga yang juang oleh wawan dan kawan kawan yaitu tegak supremasi hukum bagi saya warna hitam bukan lambang duka cita tetapi lambang teguh jangan yang ada hanya korban tetapi laku tidak ada,https://images.genius.com/4f47be92df2b8f160b23e5ef066609b7.1000x1000x1.png,https://genius.com/Maria-catarina-sumarsih-kamis-lyrics
Hindia,Evaluasi (Reprise),evaluasi reprise evaluasi reprise yang tak bisa obat biar ering sendiri hias tubuh dan yang evaluasi raga hanya kau sendiri mereka tak mampu pre lewat yang telah kau lewat tiap ganti hari rintang yang kau hadap masalah yang keruh oh asa yang rapuh ini belum paruh biasa saja kamu tak apa yang selalu ingin ambil peran hanya lomba jadi lebih sedih dari diri pre muak samping sama hati luka sempurna masalah yang keruh oh asa yang rapuh ini belum paruh biasa saja kamu tak apa jalan yang jauh kau bangun untuk taruh hari belum selesai biasa saja kamu tak apa bilas muka gosok gigi evaluasi evaluasi tidur jenak temu esok pagi walau pedih ku sama kali ini ku masih ingin lihat esok hari outro bilas muka gosok gigi evaluasi evaluasi tidur jenak temu esok pagi walau pedih ku sama kali ini ku masih ingin lihat esok hari,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/93/e9/c4/93e9c48f-f3ec-b6e7-c9e8-0b957a9b0c88/cover.jpg/1000x1000bb.png,https://genius.com/Hindia-evaluasi-reprise-lyrics
Lomba Sihir,Cameo,tristan juliano kafe ini dulu belum ada gelas plastik tumpuk bagai dosa akan kita semua kurang kafein makin banyak tempat tatap muka kurang lebih sama orang asing lalu lalang hingga petang pre tristan berapa banyak yang yang kenal hoo berapa banyak yang teman kenal hoo indah gibah tristan tukar nama di ibu kota di ibu kota tukar kisah dalam kepala dalam kepala ku figuran dalam c rita lain ku bajing dalam c rita lain tristan berapa banyak aku bikin salah berapa banyak yang bahaya berapa sering aku sumpah celaka pre tristan berapa banyak yang aku tuduh karena kabar burung berapa banyak yang tak pernah benar salah kejar tristan tukar nama di ibu kota di ibu kota tukar kisah dalam kepala dalam kepala ku figuran dalam c rita lain ku bajing dalam c rita lain wisnu ikhsantama tembok tembok bicara waspada tukar cerita gelas gelas b rbicara waspada kau sulang dengan siapa outro tristan tukar nama di ibu kota di ibu kota b rtukar kisah dalam kepala dalam kepala ku figuran dalam c rita lain ku bajing dalam c rita lain,https://images.genius.com/c813e9fa379b83d6ea9a41a57a8cd4ca.1000x1000x1.png,https://genius.com/Lomba-sihir-cameo-lyrics
Danilla,Jika,ingat tentang dikau jauh di mata dekat di hati sempat pikir tuk kembali walau beda akan jalan tak ada niat untuk lama pergi hindia ingat tentang dikau jauh di mata dekat di hati apakah sama yang rasa ingin jumpa walau ada segan tak ada niat untuk pisah dengan memang masih bisa mulut bicara santun kata yang ingin ucap kan dengar caci dan puji diri pada kita masih muda dalam cari putus maaf daku ingin kembali umpama ada jalan tuk kembali hindia ingat tentang dikau jauh di mata dekat di hati tak ada niat untuk lama pergi ingat tentang dikau jauh di mata dekat di hati tak ada niat untuk pisah dengan memang masih bisa mulut bicara santun kata yang ingin ucap kan dengar caci dan puji diri pada kita masih muda dalam cari putus maaf daku ingin kembali umpama ada jalan tuk kembali instrumental memang masih bisa mulut bicara santun kata yang ingin ucap kan dengar caci dan puji diri pada kita masih muda dalam cari putus maaf daku ingin kembali umpama ada jalan tuk kembali outro tuk kembali,https://images.genius.com/bfdf1a236c5cc220c6deb1f95d88dc3d.1000x1000x1.png,https://genius.com/Danilla-and-hindia-jika-lyrics
Lomba Sihir,"Uangku2x, Uangmu1x",natasha udu didik yang jalan dasar jumlah transaksi paksa diri sendiri sampai sakti kais rezeki pre natasha udu a ya ya ya ya ya banting lagi tulang punggung sampai ku tua a a a a masih panjang jalan hidup natasha udu uang uang uang habis semua waktu untuk hidup diri sepenuh hati tengah mati ya memang ku sayang yakin selalu begitu ya tapi kan kerja keras ya tuhan ingin nikmat ugal ugalan hindia semua yang kau mau semua yang kau perlu pre hindia a ya ya ya ya banting lagi tulang punggung sampai ku tua a a a a masih panjang jalan hidup natasha udu uang uang uang habis semua waktu untuk hidup diri sepenuh hati tengah mati ya memang ku sayang yakin selalu begitu ya tapi kan kerja keras ya tuhan ingin nikmat sekali kali ugal ugalan a ya ya ya ya a ya ya ya ya a ya ya ya ya a ya ya ya ya outro natasha udu uang uang uang habis semua waktu untuk hidup diri sepenuh hati tengah mati ya memang ku sayang yakin selalu begitu ya tapi kan kerja keras ya tuhan ingin nikmat ugal ugalan sekali kali,https://images.genius.com/770c94ddffdf3f474448c19c60b9c99b.1000x1000x1.png,https://genius.com/Lomba-sihir-uangku2x-uangmu1x-lyrics
Isyana Sarasvati,Hari Ini,hindia aku bisa jatuh lagi ku menang kali ini aku syukur semua luka di diri sampai nanti hindia terlalu hati hati maksud hanya lindung paksa ku peluk mati rasa sampai nanti hindia aku bisa jatuh lagi ku sendiri kali ini aku syukur semua luka di diri sampai nanti instrumental break hindia hindia terlalu hati hati kunci diri sendiri bergan tung pada melodi di atas panggung megah di kamar diri sinar doa ajar buka diri sampai nanti hindia aku bisa jatuh lagi ku menang kali ini aku syukur semua luka di diri sampai nanti post hindia rasa kembali api yang pernah mati laju walau kalut hidup lanjut rasa kembali api yang pernah mati hidup lanjut kawan sampai nanti,https://images.genius.com/f9eaa2714606d492562a4cb49680e1c5.1000x1000x1.png,https://genius.com/Isyana-sarasvati-and-hindia-hari-ini-lyrics
Hindia,Jangan Jadi Pahlawan,teddy adhitya banyak coba kita lalu sama jadi bahan canda banyak coba kita beda pandang usaha pre biar coba paham dunia dengan cara sendiri tak arti ku akan benci aku hanya ajar diri teddy adhitya karena begitu hidup kita akan anjak dewasa masing masing masing masing ku lihat lagi ke belakang dan syukur kau di sana tanpa ku tak bisa jangan larang pergi mungkin habis api di sini biar coba paham dunia dengan cara sendiri tak arti ku akan benci aku hanya ajar diri teddy adhitya percuma betapa kau coba kaki sudah tengah di luar hati yakin ini jalan yang benar jika ku tak laku ini sekarang cepat atau lambat pasti jadi itu hidup kau anjak dewasa teddy adhitya biar coba paham dunia dengan cara sendiri biar coba paham dunia dengan cara sendiri tak arti ku akan benci aku hanya ajar diri,https://images.genius.com/d16ab978dc13fbebf1708f5866ca8b24.1000x1000x1.png,https://genius.com/Hindia-jangan-jadi-pahlawan-lyrics
Lomba Sihir,Selamat Datang,hindia di ujung dunia gegap gempita jakarta di ujung dunia gegap gempita jakarta post hindia mimpi yang rongsok topang kota air laut yang naik rendam dosa mimpi yang rongsok topang kota air laut yang naik rendam dosa natasha udu rayhan noor di ujung dunia gegap gempita jakarta di ujung dunia dunia gegap gempita jakarta post udu rayhan arena akbar ulang diri arena akbar rusak diri arena akbar ulang diri arena akbar rusak diri hindia di ujung dunia gegap gempita jakarta di ujung dunia gegap gempita jakarta udu rayhan moga kamu tak patah hati moga temu rumah abadi moga kamu tak patah hati moga temu rumah abadi di ujung dunia gegap gempita jakarta di ujung dunia gegap gempita jakarta outro hindia rayhan udu di ujung dunia gegap gempita gegap gempita jakarta kota jakarta di ujung dunia ooo gegap gempita gegap gempita jakarta kota jakarta penjara mewah dunia di ujung dunia dunia gegap gempita aaaaaa jakarta gegap gempita jakarta di ujung dunia dunia gegap gempita jakarta,https://images.genius.com/c813e9fa379b83d6ea9a41a57a8cd4ca.1000x1000x1.png,https://genius.com/Lomba-sihir-selamat-datang-lyrics
Loner Lunar,.Fin,jasmine run out of time run out of time we ll feel complete i be old enough i be old enough for this mad world jasmine hindia my heart beat fast when you touch my foot oh please release me and you hold my thumb for the time have come my heart beat fast when you touch my foot oh please release me and you hold my thumb for the time have come oh please release me for the time have come oh please release me for the time have come oh please release me for the time have come oh please release me for the time have come hindia jasmine oh i hear it call death come twice for all one under the ground one when your name fall oh i hear it call vein and death come twice for all bone come rush one under the ground vein and one when your name fall bone come rush oh i hear it call vein and death come twice for all bone come rush one under the ground vein and one when your name fall bone come rush outro vein and bone come rush vein and bone come rush vein and bone come rush vein and bone come rush,https://images.genius.com/83959048a8a35019ebc3eb2a5f56bab2.593x601x1.jpg,https://genius.com/Loner-lunar-fin-lyrics
Lomba Sihir,Ya Mau Gimana?,hindia kakak pernah od di sofa di penjara minta ibunda ps2 adik sampai besar pun tak pernah ajar sampai sekarang obat apa pun hajar lihat ibu bangga dengan tas eropa biasa tonton harta untuk semua biasa susah terima susah yang kejar anak ya hanya kaya natasha udu natural tertawa hal hal normal bicara hal hal yang janggal mudah tebak dari awal lazim hal hal yang banal hal hal yang banal lazim hal hal yang banal hal hal yang banal lazim hal hal yang banal hal hal yang banal lazim hal hal yang banal hal hal yang banal lazim semua karena rap hindia udu di rumah selalu tabu topik tentang beberapa organ di sekolah sering jauh celana dan rok tak boleh dekat makin tua tak heran si anak penasaran punya uang sedikit tuk dvd baja malah temu ayah di pijat pijat pegang sana sini biasa leceh s kali bapak tangkap basah ada yang simpan selain di rumah dua pisah sejak dulu mau contoh siapa tak tahu di pojok klub tabur bintang ia pilah pilih belanja tebeng pulang cari pria wanita yang cukup lancang karena orang tua di rumah tak pernah pulang instrumental hindia ke pulau dewata saat pandemi akan di bal tak ada transmisi berangkat pun kar na biaya orang tua yang kasih didik kan paling sering cuci tangan hindia yang kasih uang yang paling jaga jarak aman akan semua anak lahir s bagai bajing akan pengaruh mereka tak kuat lingkung akan anak begitu bukan lari outro udu natural tertawa hal hal normal bicara hal hal yang janggal mudah tebak dari awal lazim hal hal yang banal hal hal yang banal lazim hal hal yang banal hal hal yang banal lazim semua karena,https://images.genius.com/c813e9fa379b83d6ea9a41a57a8cd4ca.1000x1000x1.png,https://genius.com/Lomba-sihir-ya-mau-gimana-lyrics
Lomba Sihir,Polusi Cahaya,intro hindia natasha udu cari duduk perkara tajam pendar megah tanpa makna penjara mewah di dunia cari duduk perkara tajam pendar megah tanpa makna penjara mewah di dunia hindia jalan ini tak indah yang ingat awal mula tangga ini tak ujung gunung kian tinggi makin gaung aku belum anjak jauh aku mungkin kalah taruh pre hindia mabuk pasar di pusat kota mati penasaran di ujung dunia hindia natasha udu terlalu banyak langkah yang tidak ke mana hilang arah terlalu sering ku iya dunia mati rasa terlalu susah untuk terima fakta bahwa aku belum jadi siapa siapa besar andil untuk sampah di penjara mewah dunia natasha udu hati ini tak ikhlas lagu dan tulis hindia mual motivasi ujung kembung paksa jadi tarung pre natasha udu mabuk pasar di pusat kota mati penasaran di ujung dunia hindia natasha udu terlalu banyak langkah yang tidak ke mana hilang arah terlalu sering ku iya dunia mati rasa terlalu susah untuk terima fakta bahwa aku belum jadi siapa siapa besar andil untuk sampah di penjara mewah dunia instrumental outro hindia natasha udu cari duduk perkara tajam pendar megah tanpa makna penjara mewah di dunia cari duduk perkara tajam pendar megah tanpa makna penjara mewah di dunia cari duduk perkara tajam pendar megah tanpa makna penjara mewah di dunia,https://images.genius.com/c813e9fa379b83d6ea9a41a57a8cd4ca.1000x1000x1.png,https://genius.com/Lomba-sihir-polusi-cahaya-lyrics
Matter Mos,Rudi (Wawancara Liar),rudi wawancara liar intro pakai sabuk kam kalau bikin gera basa basi salam pura pura temenan alam tahun soal akal akal dari dulu nyontek kalau lagi ulang oke bos suka pihak oke suka beli algoritma oke suka pakai pintu belakang tahu tahu ada di depan oke hook hello tidak perlu porto bisa ngasihnya cuma kado buat apa nyari ilmu kalau paling bisa cuma nego ada masalah apa lagi hari ini kangen jaman revolusi ada di tv aman aja ada rudi hey rudi hindia papar sampai sadar kalau kau dan aku sama sama abai di atas papan hanya jadi pion belaka sulit gerak karena batas lang bangsat hook hello si enggak perlu porto kalau ada mau ngasih kado buat apa nyari ilmu kalau paling bisa cuma nego ada masalah apa lagi hari ini distopia kalau nyalain tv aman aja ada rudi hey rudi seringai cause i m feeling lawless topeng vendetta anonymous don t shoot the messenger call me silas ngomongin makna macam iyas berani adu debat budak wakil rakyat bilang bela rakyat curi uang rakyat dapat mandat rakyat rakyat culas awas diawasin netizen indonesians jantung macam double pedal di interview keringat tidak berani buka mulut takut salah salah cakap bibir rapat namun belum kenyang masih lapar lukis palsu picasso tingkah lo acak acak dari kiri ke kanan aku di tengah masih malang sabang merauke masih pada beranta sadar ini batas khayal saat ku berangan angan pas jam makan siang hook hello si enggak perlu porto kalau ada mau ngasih kado buat apa nyari ilmu kalau paling bisa cuma nego ada masalah apa lagi hari ini kangen jaman revolusi ada di tv aman aja ada rudi hey rudi,https://images.genius.com/7f123c1c7b34337a09a0efe55e346132.1000x1000x1.png,https://genius.com/Matter-mos-rudi-wawancara-liar-lyrics
.Feast,Kuping Ini Makin Lalai,spoken word bapak ibu udah enggak ada aku belum erti banyak hal maka ajar diri hingga paham tentang derita tentang bangun pre sumpah tak pernah maksud di hati niat jernih air fiji lebur seluruh jiwa untuk aku sayang kamu kawan harap erti jika kamu yang darah beberapa harus pecah tuk juta tumbuh indah dan mere indah dan mere aku takut dengar jerit yang buat tak nyaman aku takut mata ini makin kabur lihat gajah gajah erang di ujung pelupuk pre sumpah tak pernah maksud di hati niat jernih air fiji lebur seluruh jiwa untuk aku sayang kamu kawan harap erti jika kamu yang darah beberapa harus pecah tuk juta tumbuh indah dan mere instrumental sumpah tak pernah maksud di hati namun kata mereka ini hari hari walau kau sudah dengar dua kali asli aku sayang kamu kawan harap erti jika kamu yang darah beberapa harus pecah tuk juta kawan harap erti jika kamu yang darah beberapa harus pecah tuk juta tumbuh indah dan mere outro kawan harap erti jika kamu yang darah beberapa harus pecah tuk juta tumbuh indah dan mere,https://images.genius.com/78116839f883605780910af9c9b6cc2c.1000x1000x1.png,https://genius.com/Feast-kuping-ini-makin-lalai-lyrics
Hindia,I’m Not a Robot/CAPTCHA,,https://images.genius.com/d16ab978dc13fbebf1708f5866ca8b24.1000x1000x1.png,https://genius.com/Hindia-im-not-a-robot-captcha-lyrics
.Feast,Maju,ini bukan tulis jurnal tangan anak ingus ini bukan keluh jenuh anak kurang kerja bukan omong orang mapan cari cari tantang buru topik hangat hanya tuk dapat kawan siapa kau asal bawa peluru main ancam rumah kami siapa kau modal lebih tinggi main ancam siapa kami siap siap kau keping hantam pertiwi siap siap kau tentang sampai ku mati pre walau nafas habis timbun dalam tanah aku tak peduli lawan aku ayo aku tak peduli lawan aku ayo sampai kau teriak ampun melodi untuk kuping post na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na lihat ke atas kawan lihat lawan benar lihat ke samping kawan kita belah karena beda cepat sadar kawan selagi kau masih muda dengar kau panggil abdi alam indonesia pre walau nafas habis timbun dalam tanah aku tak peduli lawan aku ayo aku tak peduli lawan aku ayo instrumental pre walau nafas habis timbun dalam tanah aku tak peduli lawan aku ayo walau jasad hilang hajar bencana aku tak peduli lawan aku ayo walau juta kali kau datang serbu aku tak peduli lawan aku ayo sampai kau teriak ampun melodi untuk kuping post na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na na,https://images.genius.com/f4d2e01f2db11856941899460a48204f.1000x1000x1.png,https://genius.com/Feast-maju-lyrics
Hindia,Setiap Waktu,aku tahu kau bingung mulai cakap takut salah bicara lalu aku singgung aku tahu kau linglung gundah cari jalan cair suasana diam hening patung kau habis kata karena nilai yang beda masalah yang pernah ada antara kita dua pun begitu maaf hingga ratus tahun lagi karena untuk aku usaha hati buka lebar lebar aku tahu terkadang kau anggap masih kecil tak tahu apa apa tak tahu apa apa pongah tentang dunia pongah tentang dunia aku tak ingin menang walau kita seberang hanya ingin kau percaya aku bisa cerna pun begitu maaf hingga ratus tahun lagi karena untuk aku usaha tuk selalu maaf hingga ratus tahun lagi karena untuk ku masih b rdoa hati buka lebar l bar ku masih doa hati buka aku tahu tak mudah aku usaha lihat hidup dari pasang mata yang ubah warna makan usia temu bijaksana di dalam juang untuk dalam dunia yang ubah pun begitu kau maaf hingga ratus tahun lagi hingga ratus tahun lagi karena untuk engkau usaha tuk selalu maaf hingga ratus tahun lagi karena untuk kau masih doa pun begitu kau maaf hingga ratus tahun lagi karena untuk engkau usaha tuk selalu maaf maaf hingga ratus tahun lagi hingga ratus tahun lagi karena untuk kau masih doa outro hati buka lebar lebar kita usaha,https://images.genius.com/47e019e985d335f9d5052b57adcde35d.500x500x1.jpg,https://genius.com/Hindia-setiap-waktu-lyrics
Hindia,Aku Rasa Kita Selamanya,kita abadi nyala sama pegang saat tak ada yang nyata andal kawan kau selalu ada ingat saat kita malam habis atau saat ku linglung gantung habis saat kita sama lihat matahari terbit di awal hari dari puncak tinggi pre memori semua isi penuh kau di situ selalu tak pernah jenuh maaf aku jika sering keluh ku mau kau trus di sini teman aku lagi sekarang dan sampai nanti kita abadi nyala sama pegang saat tak ada yang nyata andal kawan kau selalu ada ingat saat kita jebak total akan cuaca simpan dendam fatal juga segala cerita dan soal tiap bulan dan tanggal tanpa akan janggal pre memori semua isi penuh kau di situ selalu tak pernah jenuh maaf aku jika sering m ngeluh ku mau kau trus di sini teman aku lagi sekarang dan sampai nanti s karang dan sampai nanti sekarang dan sampai nanti sekarang dan sampai nanti kita abadi nyala sama pegang saat tak ada yang nyata andal kawan kau selalu ada kita abadi nyala sama pegang saat tak ada yang nyata andal kawan kau selalu ada,https://images.genius.com/6b4a50b6faee02365bc9f8456f7b7d9c.1000x1000x1.webp,https://genius.com/Hindia-aku-rasa-kita-selamanya-lyrics
.Feast,Jaya,intro rapat baris petir di kepal tangan rapat baris petir di kepal tangan rapat baris petir di kepal tangan rapat baris petir di kepal tangan lalu ke mana lagi telah ini jika masa lalu lepas sudah dari pundak kami lalu ke mana lagi telah ini jika masa depan dalam genggam kami apakah aku cukup cepat tuk bawa kita lari cukup pintar untuk bawa kita ke bulan apakah aku cukup nyali tuk ajak kita diri apakah aku cukup percaya dengan diri sendiri lalu ke mana lagi telah ini agar tak jatuh ke lubang buaya lagi apakah aku cukup cepat tuk bawa kita lari cukup pintar untuk bawa kita ke bulan apakah aku cukup nyali tuk ajak kita diri apakah aku cukup percaya dengan diri sendiri instrumental apakah aku cukup cepat tuk m mbawa kita lari cukup pintar untuk bawa kita ke bulan apakah aku cukup nyali tuk m ngajak kita diri apakah aku cukup percaya dengan diri sendiri outro rapat baris petir di kepal tangan rapat baris petir di kepal tangan,https://images.genius.com/78116839f883605780910af9c9b6cc2c.1000x1000x1.png,https://genius.com/Feast-jaya-lyrics
Hindia,WAWANCARA LIAR PT. III,skit kristo immanuel iyas lawrence dulu saat saya latih sempat jadi rundung yang luar biasa sehingga berita itu sebar luas bahkan keluar dari institusi akibat dari orang sampai masyarakat tidak percaya dengan kami karena orang ini seluruh jadi rusak namun bagaimana nasib kami yang tidak laku apa apa bukan karena kami tidak peduli bukan karena kami biar ini jadi bukan karena saat itu kami takut mas tidak ada yang bisa kami laku selain diam tapi kami cap yang sama seperti yang laku rundung sebut apa adil rundung di latih di sekolah sama saja dan sama hasil semua cap satu rusak semua rusak korupsi itu wajar bagi buah negara gin saya ralat banyak negara lain rasa hal yang sama utama untuk negara berk mbang kalau boleh tahu mungkin gaji sampeyan berapa saya m rasa tidak nyaman sampai sembilan puluh juta sebelas sekitar segitu lah saya tebak lihat dari baju sepatu dan jam tangan yang mas pakai gaji teman teman saya itu enam juta mas bulan bahkan banyak yang tidak sampai enam juta pangkat mungkin lebih tinggi dari dia nih ajudan saya ibarat begini saya ini kasih sapu tapi yang mereka minta adalah ubah bantar gebang jadi bersih aula masjid punya waktu aja ndak kita tahu apa yang akan datang sebentar lagi pak dan lucu mungkin bagai masyarakat kami hanya bisa lihat bahwa di bawah payung yang sama ketidaksetujuan antara pimpin sedang jadi lomba ini seperti lomba an tetapi di skala yang jauh lebih besar khawatir takut pak bapak adalah nama yang selalu muncul turut bapak apakah ini wajar umur sampeyan berapa hampir pak ingat milu beberapa tahun yang lalu belum juga saya tidak ingin bilang bahwa ini adalah buah wajar namun ini yang selalu jadi orang orang guna hancur guna apa pun untuk jadi tunggang saya tidak ingin tapi saya hanya punya satu gagang sapu apa yang mas ingin dari pimpin baru apa satu saja transparansi transparansi sekarang saya tanya sama sampeyan tadi saya cerita soal rundung di institusi saya apakah sekarang masih jadi di sekolah sekolah mas mas punya anak atau kalau ndak punya sepupu mungkin yang sekolah ya jadi ndak di sekolah masih dalam beberapa tempat ya murid murid yang baik itu suka jauh oleh murid murid yang dalam tanda kutip nakal beda murid murid yang baik ini kalau di sekolah punya mungkin hidup lebih besar begini sampeyan keluh masalah kondisi negara wajar nama juga rakyat tapi orang suka lupa saya juga rakyat sama seperti semua orang yang ada di sini kita semua rakyat orang teriak teriak ke kita yang kuasa ini bukan krisis kuasa mas ini krisis identitas instrumental,https://images.genius.com/d16ab978dc13fbebf1708f5866ca8b24.1000x1000x1.png,https://genius.com/Hindia-wawancara-liar-pt-iii-lyrics
